DATA_COMMENTO;ID_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ECOMMERCE;RATING_ORIGINALE;TESTO_COMMENTO
29/10/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Great white from Veneto. Aromas of passion fruit, mango, lemon, asparagus, grass, green bell pepper. Paired perfectly with slices of crude salmon with lemon and serrano chili.
02/01/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Lugana freshness captured. A good white showing clean citrus and stone fruit notes. The palate offers nice freshness with balanced minerality. Good length throughout.[DFWE 2024]
27/07/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;pear citrus minerals peach lemon lime stone grapefruit white peach apricot pineapple apple grass almond stone fruit jasmine melon nectarine yellow apple vanilla saline green almond kiwi biscuit
10/03/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;Impressed by light green color, nose of peach, honey, green apple and passion fruit. Medium body, dry , medium acidity with moderate finished. Pairing with seafood plate.
15/06/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Very floral on Jose, but dry yet a good bit of fruit to taste. Rolling notes of apple and pair with long finish. Good choice out to Italian seafood with rick and Phil in Travisa!!
19/07/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;My first Lugana and this is a beauty! From around Lake Garda in N Italy. This is 96% Turbiana. Short stainless ferment and ageing. Nice 13%.   White peach 🍑, minerals, white florals, almond, lemon. Subtle minerals. Really bright.   Summer sunshine in a glass and a new intrigue for me.   Med body, med+ acid, some bitterness, dry.   Will be happy to find more.   👍🇮🇹😎
15/02/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;An interesting white picked up in Sidney BC today.  This wine poured a clear gold with lingering legs.  The nose clean medium intensity with notes of peach hint of citrus and mineral this is developed well.  The mouth, dry, medium plus acidity a little less alcohol. Medium plus body and long finish.  The peach and mineral notes predominate. The mouth feel here is extrodinary with clearly some oak in the process. It's drinking well now and in balance, it could age a bit yet too
14/07/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;A perfect pairing with spaghetti frutta di mare, this cuvée is made of 96% Turbiana and 4% Cortese hand harvested grapes from a southwest facing vineyard at the shores of Lake Garda with clay soils. Fermented and aged for about 4 months in steel tanks.  Light hay yellow colour with medium thick tears. Ripe green apples, tones of peaches, orange blossoms and spices, hints of lemons and elderberries, crispy minerality, some almonds in the long refreshing finish.
15/04/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Great white enjoyed at Andreas Huahin! Lovely company tonight. Nose of fresh citrus, white blossom, sweet basil, and minerals. Full body, M+ acidity, lengthy finish. Palate of tropical, mango, persimmon, white peach, hint of stone, grass, almond. Very pleasurable on multitude of citrus and green fruits. Minerals baseline supports the whole palate. Splendid wine.
18/08/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Best Lugana I have had so far, though it’s not my piece of cake. Fruity, round, pear, melon, some peach. The greatest thing about this particular Lugana is that it has the right level of acidity and freshness. Makes it way more pleasant and vibrant. Quite a lot of alcohol though, but at least the acidity compensates a bit. If you go Lugana, then opt for this instead of the Ca dei Frati’s of this world. I still don’t get the popularity of Lugana though, I guess it’s the easiness, sweetness and fruitiness.
12/10/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Very light. Promiscuous on the tongue. Vibrant. - Wes “Very nice acid. Light on the palate. Coats the mouth delicately” - Andrew “Simple but elegant. Heavy yet smooth. I don’t know anything about wine. Gets the job done” - Ethan “A sweet Earth. Like a sweet grass” - Hannah
17/08/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;Lugana 2023. 13% abv  Medium straw.  Freshly cut grass, camomile, grapefruit, green pear give a greenish nose.  Similar on the palate, mainly citrus fruits and green herbs. Salty minerality. Medium long finish. Light body.  Fresh summer wine. ⭐ 3.9
29/11/2020;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Second approach to the wine. Upgrading to 4 stars. Was able to feel a distinct taste of peach and plum.  I like wines that can be remembered for smth. This here is a mix of local varieties - cortese and turbiana grapes (turbiana is a variety of verdicchio). The wine still drinks easy - very low on minerals and acidity. 
03/09/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.4;Beautiful, fresh and light with crisp tropical fruit flavours. Notes of pineapple, honeydew melon and peach. Well balanced on the palate. Slight zingy acidity. Dry, elegant finish. Has a quality NZ Sauvignon Blanc feel.
15/08/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;I wanted to give it a 4.2. I succumbed to the herd mentality.  Starts extremely slow. After an hr or so of air, as expansive as a acid based wine can be. Blind tasted, I would have guessed Grand Cru Chablis. Well done.
22/07/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Lovely Lugana from this Veneto house of trust. Turbiana (96%) and Cortese (4%). Aging in stainless steel tanks for 4 months. Intense citrus aromas with grapefryit, lemon zest, gooseberry and passion fruit. Grassy, crispy on the palate with a lively acidity. Medium+ finish. 90-91 pts. Excellent Lugana.
01/05/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Wine festival 4-29-23 Wine #2 First vintage of this for Allegrini!  They did it right!  Best white at the event! Pale lemon color.  Super fresh aromas of citrus and flowers.  Palate is tangerine, white flowers, white peach, and wet stones. This is what a Lugana should taste like! Dry with medium+ body and acidity.  13% alcohol 
29/06/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Strogeel met in de neus tropisch fruit en mineraal. In de mond appel, perzik, citrus, ziltig, amandel en mineraal. Medium+ body en medium+ afdronk. — Straw yellow with tropical fruit and mineral in the nose. In the mouth apple, peach, citrus, salty, almond and mineral. Medium+ body and medium+ aftertaste.
12/02/2021;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Very good wine! This has concentration, character and length. Fresh and round wine, with a lovely racy acidity. Blend of 96% Turbiana (local name for Verdicchio) and 4% Cortese, aged in steel tanks for 4 months. Medium+ intense aromas of white peach, apricot, lime, mandarin, blossom, biscuit, white pepper, wet stone. Dry wine, medium+ acidity, medium body, medium+ flavour intensity, long finish.  13% - €11,95 @ Vivino
24/02/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;First aroma is passion fruit, elderflower, lime. Herbal character reminds me of better NZ Sauvignon. Fresh, stone character with lasting acidity. Since visiting Garda I always try to find the best Lugana, this is one of them, especially considering the price. 
26/10/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Drank in 25’. Bright crisp pear and citrus on the nose. Very refreshing with peach and the notes on the nose hit the tongue. Some minerality on the end. Very refreshing and would absolutely drink again.
08/02/2026;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;My final try from when I was at waterford wine club. Orange, lemon, peach and a little creaminess to it. A solid bottle, dont think Ive had this grape before Turbiana. (Update I had the 2022 two years ago) Also with decent amounts of acidity.  90 points
21/06/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Wow really god, better then expected, mouthwatering. 👀 Medium yellow 👃 White peach, fresh green salad, lemon 👅 Medium plus body, god structure,medium plus bitter medium acidity  👄 Grape, green salad, lemon and minerals
26/12/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Nice full bodied, aromatic wine. Aromas of crisp green apple, lemongrass, and seashells. On the palate: bright, tart acidity and almonds on the finish. Would be good for someone who likes a fruity New Zealand Sauvignon Blanc.
06/01/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Light yellow color with greenish accents in the glass! On the nose scents of lemon mint, lime and almond blossom with a hint of camomile! On the palate racy attack, fresh with a juicy  and refreshing finish! Cheers!
29/01/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;A pretty solid bottle of Lugana, opened after a hard day to relax and drink some wine. Nothing particularly remarkable, but overall a decent white. Its main problem is that it’s too mineral, which prevents the flavors from fully unfolding.
10/07/2021;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;whatever I drank from family owned Allegrini was delicious, does’t matter if it was budget Soave or higher shelf Amarone. This Trebbiano is no exclusion, just shows in a middle shelf wine can taste good. Abundance of aromas & flavours (cistrus and stone fruits, jasmine), bit more body, balance and wrapping all this fruity core good med+ refreshing acidity with lemon / grapefruit zest medium finish. Mild but zesty that’s yin/yan balance. Damn good stuff in a warm day! Cheers 
24/03/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Pale lemon in color with a youthful medium minus intensity nose. Citrus, lemon, grapefruit, tropical, mango, peach, pear. Dry, high acid, medium minus body, medium alcohol and medium intensity on the body. Long finish. Grapefruit, mango, citrus, peach, pear. Outstanding quality of wine. Drink now.
02/06/2021;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;With lugana a certain standard is guaranteed! Had a nice development initially pointing to some barrel-like notes but gradually more fruity aromas came forward while minerals and stone were evident in the background. Acidity was well balanced and the closing remained pleasant and refreshing. Nose hinted pear cream apricot and similar hues. Excellent VfM. A 3.9
27/02/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;Pale straw yellow in color with greenish reflections. Elegant aromas of candied lemon peel, honey suckle, yellow apple and chamomile blossoms are introduced in the beguiling nose. The delicate , understated fragrances proffer floral notes and hints of toasted almonds. The palate is graceful , well- defined , taut and flavorsome!
06/05/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;A blend of Turbiana (96%) & Cortese (4%), varieties unknown to me until now. Intense aromas of citrus, lemon, lime, pear, peach, apricot, honeysuckle and jasmine. Refreshing in the mouth with mild sense of minerals and wet stone, medium acidity and also medium aftertaste. 👌
06/06/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.3;Fresh and light-bodied, with lively blood orange and raspberry fruit flavors accented by hints of chive blossoms, stone, smoke and grapefruit peel.
15/12/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;3.9;Aroma of citrus, peach, pear. Taste of lemon, lime, stone, minerals. Medium bodied, medium acidity, dry.
11/10/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Dry, medium body and clear notes of citrus lime, mango, pear and cream. Balanced, yet complex and fun.
02/05/2021;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Rach: had at turnips in borough market. Easy drinking, refreshing, light summer white wine. Crowd pleaser. 
27/07/2022;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Stone fruit and white flower on the nose. Citrus and white peach in the palate. High acid and nice viscosity. 
29/06/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Aromas of peach and pineapple. Lemon and grapefruit flavors with a clean finish. Nice balance of acid and fruit.
08/09/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Love Lugana citrus pear minerals peach lemon lime stone grapefruit white peach cream apricot pineapple apple
15/01/2025;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.2;Great alternative for SB from NZ. Riper fruit such as white peach, grapefruit, with rounder acidity.
20/08/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.1;Pretty good Italian White - Fresh, light. Notes of citrus, lime, crispy clear golden colors. Looking forward to a repeat!
08/09/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;[0.5oz tasting] Sweet aromas of honeydew, melons, peaches. Light body. Bright, crisp and refreshing. Surprisingly nice.
22/11/2024;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;citrus pear minerals- very drinkable Italiano - smooth and great With light pasta. Dishes . Marshall house 2024
02/09/2023;AG-LUGA-VP-01;Lugana Oasi Mantellina DOC;;Vivino;4.0;Notes of grass, nettle and gooseberry on the nose. Smooth on the palate with light acidity and fruit notes.
12/05/2020;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.5;RL=4.3 VV=4.5 🇮🇹🇮🇹🇮🇹 100%Corvina Veronese   Alegrini's family is the leader of the Valpolicella Classic Style. The reasons are: more than 520 years dedicated to the vineyard development in it's more than 100 hectares and its different drying processes.  👁Opaque Deep Ruby 👃Fig, leather & earthy  💋Jam of red fruit, Tobacco, sweet raisins, Dark chocolate w big grains & Velvety tannins  👚Robust  💫 Marked by its Velvety tannins, & dried fruit. ⏰Very long aftertaste 
25/06/2021;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.5;Another one brought by a colleague. This one is a lot oak leather tobacco chocolate With prune raisin plum. 
25/09/2018;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.5;Dried Plum, Black Cherry, Fig, Light Earthy, Medium Plus Tannin, Chalky mouth feel
21/04/2024;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.5;4.3 Nice surprise. You won’t be disappointed!
29/10/2025;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.3;Refined and elegant
18/10/2021;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.5;Vintage 2009, notes to come.
14/09/2021;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;5.0;oak, earthy, tea leaves, balsamic vinegar, chocolate, black plum, very good acidity with smooth tannin and long finish! 100 percent Corvina, made in amarone style! 
31/08/2020;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.5;Big Fat Italian Wine  This one is heavy and smooth at the same time, it’s rich and intense in aromas with a deep dark color, balanced complexity with chocolate and tobacco notes, bouquet of dark fruit.
15/02/2020;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;5.0;With a lovely port nose of old oak, dried plums, deep earth, lovingly used leather with hints of rosemary this wine is a delight! A spicy body with floatingly velvety tannins and softly balanced acidity my palette is dancing!
18/03/2021;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;5.0;A wine full deserving of 5 stars I think! La Poja is the luxury wine of Allegrini - there’s just shy of 8000 bottles made and the 2015 is their current vintage.   Made with 100% Corvina this has an intense smoke and game nose with loads of cherry - yet it’s still holding onto some freshness.  It’s rich with thick tannins that have softened - it’s had 2 years in new oak.   It’s one of those wines that you drink slowly because the length just stays with you. This is a decadent wine that feels like a treat. 
24/03/2024;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.2;Elegant aroma. Chocolate. Tobacco.  Blackberry. High acid.
27/12/2020;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.5;One of my italian favorites! An elegant wine, let it breathe and it will come out excellent. Earthy, well-balanced, oak, Chocolate and dark plum. Some tobacco and dark cherry. Strong and delicious!! All-time-favorite ❤️
24/09/2025;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;3.0;Full, mineral, rooty. Possible bad pour from an old bottle. Unpleasant but well reviewed. Skeptical. Had at Sale Pepe in Lahaina
24/05/2021;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;3.5;Smooth finish not overly fruity with a splash of pepper. 
08/11/2024;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.0;Another one n Tappo with Tatys. Amazing wine
07/11/2024;AG-ROVE-CF-01;La Poja - Corvina Veronese IGT;;Vivino;4.0;Lovely smooth
