DATA_COMMENTO;CODICE_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ORIGINE;RATING_ORIGINALE;TESTO_COMMENTO;ID_PRODOTTO;SITO_ECOMMERCE;TESTO_ORIGINALE
2022-10-23;;Campofiorin - Rosso Verona IGT;;;3.8;;MA-ROVE-CF-01;Vivino;less tannin, cherry vanilla good daily italian wine
2014-01-21;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Any Masi is one if my favorites.  Smooth, great body and clean flavors.
2026-01-11;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;cherry oak vanilla plum leather earthy chocolate pepper smoke licorice prune
2024-11-14;;Campofiorin - Rosso Verona IGT;;;3.7;;MA-ROVE-CF-01;Vivino;1.5 L bottle at SWF. Nice balance. Medium acidity
2021-04-05;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Taste of cherry and berries. Light tannin. A bit spicy at the end. Easy to drink. 
2026-01-13;;Campofiorin - Rosso Verona IGT;;;3.7;;MA-ROVE-CF-01;Vivino;Easy wine nothing much
2022-07-24;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;A surprisingly good wine. Easy to drink and quite flavourable. 
2018-08-09;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Smell the alcohol on the nose but mellows and come with full dried fruit and earthy flavors.
2023-11-16;;Campofiorin - Rosso Verona IGT;;;3.7;;MA-ROVE-CF-01;Vivino;cherry oak vanilla plum leather red fruit tobacco blackberry earthy raspberry chocolate coke
2026-02-21;;Campofiorin - Rosso Verona IGT;;;3.9;;MA-ROVE-CF-01;Vivino;Floral to nose , really enjoyed
2023-03-31;;Campofiorin - Rosso Verona IGT;;;3.8;;MA-ROVE-CF-01;Vivino;cherry oak vanilla plum leather red fruit tobacco
2022-01-21;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;fry, dark cherries,yum
2021-11-11;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;3.5 for this guy - cherries, not too sweet, restrained. Have a magnum so broke out a regular bottle to make sure I liked it. And I did. 
2025-11-08;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;cherry oak raspberry chocolate fig cigar box
2014-04-27;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Full body, fuity
2023-01-02;;Campofiorin - Rosso Verona IGT;;;4.3;;MA-ROVE-CF-01;Vivino;Moorish wine... Full bodied, Jammy, velvety, well rounded, wonderfully balanced and complex! Easy to go back to over and over again :) 
2024-04-06;;Campofiorin - Rosso Verona IGT;;;3.7;;MA-ROVE-CF-01;Vivino;some smoke tobacco
2024-06-08;;Campofiorin - Rosso Verona IGT;;;4.1;;MA-ROVE-CF-01;Vivino;tastes like a summer wedding
2025-09-20;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Dark and mellow.
2024-09-19;;Campofiorin - Rosso Verona IGT;;;4.1;;MA-ROVE-CF-01;Vivino;Balanced. A little chocolate and tobacco.
2014-06-01;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Safe, men god vin som alltid faller i smak
2026-03-07;;Campofiorin - Rosso Verona IGT;;;3.8;;MA-ROVE-CF-01;Vivino;Medium body, refreshing acidity, jammy, Strawberry, red fruit
2021-01-03;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;3.5 ~ 85% ($10.95) Basic, lower end, medium Masi fruity red. Nothing special, but okay for the price.  Not a starter, but good around midnight 😉
2021-07-02;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;Decent red, good value. Slightly to forward tannins for me, unbalanced and needing a bit more acidity to counter it. Red fruit, blackberry and oak. 
2023-02-22;;Campofiorin - Rosso Verona IGT;;;3.8;;MA-ROVE-CF-01;Vivino;$20 savvy wine tasting. Don’t love the finish. Acid on the finish. Not sure I would purchase. 
2021-11-17;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Cherry, plum, oak, leather, vanilla. Great wine! 
2020-05-03;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Nose of strawberry, and some earthy and leather notes. Palate is cherry, plum, prune, raspberry and cranberry. Some smoke and a touch of cinnamon. Medium chewy tannins, quite dry, medium plus acidity, medium body with a high minus finish. Lovely freshness and rich blend with a deep ruby look.                                                                                 
2019-07-08;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;Decent chunk of earth but well balanced. Light acidity, pretty dry, interesting structure. Earthy, dry table wine with a bit more sophistication.
2021-03-20;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;Spent some time in oak giving it a slight vanilla and leather taste but also with cherry on the nose. Hint of pepper at the end. Nice wine with ripe fruits. 
2017-12-10;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;I don't know whether I'm the odd one, but I just find this a little boring. A lovely, balanced, fruit driven wine, but lacks character and complexity.
2019-10-12;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Fruity and good wine
2018-03-16;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;Black cherry and ripe berries are abundant in flavour on the palate with a vanilla finish. Silky tannins and a medium-bodied structure make this a easy drinking wine.
2023-03-24;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;2019 opened in March 2023. Really easy to drink while being nice to sip. Reminiscent of “vino della casa”. If bought around 8/10 euros, great buy
2023-09-19;;Campofiorin - Rosso Verona IGT;;;4.1;;MA-ROVE-CF-01;Vivino;Deep ruby red color.  Fruity bouquet of red fruit and berries with a distinct smell of oak. Smooth light bodied taste with a increasing acidity towards the end. Somehow i would describe it as very fruity and refreshing red wine. Tastes of plum blackberry and raspberry rounded off with some vanilla.
2020-04-30;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Smooth Italian wine. I liked it. Not super bold and not very acidic. Overall a decent wine to drink
2018-08-11;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;Attack has notes of leather, black cherry, light backing of oak and a dried fruit aspect. Middle has silky tannins with balanced acidity. Finish is short. Overall a good flavor.
2024-09-25;;Campofiorin - Rosso Verona IGT;;;3.9;;MA-ROVE-CF-01;Vivino;Nice, clean well balanced wine. Dark fruits with slight minerality, pairs nice with food or just nice to drink alone. Not too tannic, bold without being oppressive.
2020-03-25;;Campofiorin - Rosso Verona IGT;;;3.0;;MA-ROVE-CF-01;Vivino;Bouquet had hints of petroleum, sour cherries.. Medium tannins, strawberries with a meaty finish. Hoping for structure after a while... 
2022-02-02;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Our staple red wine to keep at home. It's well balanced and pairs with pasta, steak, or good company.
2018-12-26;;Campofiorin - Rosso Verona IGT;;;4.0;;MA-ROVE-CF-01;Vivino;Dry with some nice bramble notes. A good pairing for Boxing Day cheese board! 
2021-10-26;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;A good value for money wine. Red fruit on the nose with cherry but also some plum and hints of chocolate. On the palate more red fruit with raspberry and cherry. There’s also vanilla and leather too and hints of tobacco. 
2020-07-11;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;This is good Cherries and berries on the nose leading to a warm berry palate with lashings of smoke infused cherries with wood aromas, ripe pomegranates, dried herbs and strawberries. The back is long, with vanilla infused oak notes with touches of dark chocolate. 
2021-02-23;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;Bold rich cherry notes with hints of oak and tobacco. It has a nice finish.  The is better than 3.5, more like a 3.7 or 3.8, but I find the quality has gone down in the last few years. 10 years ago, it was probably a 4.0
2022-05-23;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;Moderate oak, dried cranberry, cinnamon and quite smooth. There’s a reason it’s popularly served in restaurants (though very very overpriced). A pretty good all arounder but below your palette if looking for something different or interesting.
2019-10-14;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;While Mrs P attends a conference In Las Vegas, I’m checking out happy hours.  Did a 2PM happy hour and now at a 4PM happy hour at Mercato Pescherria in the Venetian’s pseudo St Mark’s Square.  Enjoying a medium bodied Veronese w/ good acidity, aroma of dark fruits, licorice, and vanilla to go along with flavors of dark cherries, plums, black berries, oak, leather, smoke, & blood orange.   Stemmy notes in the finish   3.6⭐️ Held it’s own when paired w/ steamed mussels in a rich butter & super garlicky sauce.
2022-07-15;;Campofiorin - Rosso Verona IGT;;;3.5;;MA-ROVE-CF-01;Vivino;Ordered this by the glass at a local restaurant.  Nothing special here, but not horrible either. Red fruit, tart cranberry, strong oak and tobacco. Drank fairly hot, but opened up after some air time.   Dry with med tannins and low acidity.  Paired with a 10oz NY Strip. Nothing special but it was sufficient.  
2024-12-31;;Campofiorin - Rosso Verona IGT;;;4.2;;MA-ROVE-CF-01;Vivino;Rich and lively. Smooth, silky feel ın the palate
2025-02-15;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;M - intensity, not well-defined sweet lemon, green herbs, lemon pai Dry, h acidity, m body, m flavor intensity, m finish  Fresh, light, mediocre
2015-12-22;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Lemon zest, very light bodied, medium acidity.
2024-08-15;;Levarìe 2024 - Soave;;;3.7;;MA-SOAV-BF-01;Vivino;citrus pear lemon green apple minerals apple peach lime honey straw stone grass
2020-01-19;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Nice, had with bruschetta w tomatoes, sundried tomatoes and basil 
2019-04-28;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Refreshing on a sunny afternoon. Citrus, minerality honeysuckle.
2021-07-26;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Pale lemon, m+intensity, youthful citrus(lemon), Green fruit(green apple, pear), tropical fruit notes (pineapple), Herbaceous (asparagus/grass), Mineral, little honey note dry, m acidity, m body, m alcohol, m-intensity ,m-finish Balance(y), Complexity (y/n), intensity (n), finish (n) an acceptable young light and refreshing wine, easy to drink
2021-09-29;;Levarìe 2024 - Soave;;;4.0;;MA-SOAV-BF-01;Vivino;Pear and citrus on the palate. Nicely rounded and very good value. 🍷🤌
2016-05-29;;Levarìe 2024 - Soave;;;4.0;;MA-SOAV-BF-01;Vivino;Refreshing & a great value.
2017-04-23;;Levarìe 2024 - Soave;;;4.0;;MA-SOAV-BF-01;Vivino;Very smooth flavor. You will notice the aroma of fruits.
2025-05-08;;Levarìe 2024 - Soave;;;3.7;;MA-SOAV-BF-01;Vivino;Very sour, not gonna purchase again.
2020-09-10;;Levarìe 2024 - Soave;;;3.0;;MA-SOAV-BF-01;Vivino;An alright wine, fruit and easy to drink. Flavours of green apple, pear and lemon. Dry and with high acidity. 
2013-07-13;;Levarìe 2024 - Soave;;;3.0;;MA-SOAV-BF-01;Vivino;A very good Soave  and a great price 
2020-08-12;;Levarìe 2024 - Soave;;;3.0;;MA-SOAV-BF-01;Vivino;Green apples and zest
2022-06-19;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Like a pino Grigio, light 
2025-05-24;;Levarìe 2024 - Soave;;;4.4;;MA-SOAV-BF-01;Vivino;Zesty green apple and pear up front, then it chills into a soft, citrusy finish with just a wink of pineapple. Clean, balanced, and perfect with sushi. A quiet overachiever. 4.4 well deserved.
2021-12-21;;Levarìe 2024 - Soave;;;3.0;;MA-SOAV-BF-01;Vivino;Light. Perfect for summer. 
2025-05-09;;Levarìe 2024 - Soave;;;3.3;;MA-SOAV-BF-01;Vivino;Savoury, quite acidic. Not a lot of fruit.
2024-09-26;;Levarìe 2024 - Soave;;;4.1;;MA-SOAV-BF-01;Vivino;Apricots, flowers
2025-03-30;;Levarìe 2024 - Soave;;;4.5;;MA-SOAV-BF-01;Vivino;Very easy to drink, tasteful acidity and fruitiness
2025-08-07;;Levarìe 2024 - Soave;;;1.3;;MA-SOAV-BF-01;Vivino;Unbelievable taste
2016-02-06;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Our sommelier offered me to do the pairing myself describing the dish. The dish  had sauteed Skrei (codd), beetroot puree, shortbread (zwezerik) and parsley. On the list was this Soave with some exotic tones in the description. The original pairing was an unoaked Chardonnay. To me Soave usually is close to a Chard. Paired side by side the Chard was fresher/cleansing the palate. The Soave was more complementing the dish leveraging the beetroot - on its own a bit heavy on the flower tones. 
2024-12-30;;Levarìe 2024 - Soave;;;3.7;;MA-SOAV-BF-01;Vivino;Classic style. Good white wine to have with sushi, sashimi, shellfish. Honey, Pear, white flower on the nose. Pear, citrus, honey on the palate.
2022-09-08;;Levarìe 2024 - Soave;;;3.6;;MA-SOAV-BF-01;Vivino;👃: citrus, asparagus, minerals, grapefruit, pepper, cheese and stone 👅: apple, salt, grass, melon, peach, lime, tropical, banana and elderflower
2026-02-23;;Levarìe 2024 - Soave;;;3.9;;MA-SOAV-BF-01;Vivino;A decent Soave. Not very deep or complex but well made , crisp and juicy. Lemon, apple, grapefruit  Medium body, high acidity, boozy finish
2017-05-13;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Nice aciditity. Pear and lemon scent. Good body with nice but a little short finish. Works very well with seafood. Good value! 
2015-01-31;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Pale hay. Strawberry. Juniper and bit meaty, staw. Strawberry grape with flowery texture. Med body. Bit acid and savoury. Grape. Long persistence.
2016-06-08;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;3.4 Honey nose, crispy taste
2020-05-27;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Anniversary dinner, great wine to go with it!  Light bodied, well balanced, but the nose is a bit shy. Palate shows citrus, pear, minerals. Nice finish
2018-10-19;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;good Soave. Some acidity with lemon, pear and citrus fruits.  But this character not so strong and continue. you feel some taste of Chardonnay after some hours.
2023-12-03;;Levarìe 2024 - Soave;;;3.7;;MA-SOAV-BF-01;Vivino;Very pleasant uncomplicated Soave. Apricot kernels on the nose, soft citrus (lemon and limes). A very pleasant summer drink, reasonable value at the price.
2020-06-22;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Trebbiano and Garganega from Masi. Meyer lemon, grapefrut, melon, bitter almond. Chilled just right and so refreshing. Cin Cin 🥂 happy Sunday V-peeps!
2024-05-18;;Levarìe 2024 - Soave;;;3.8;;MA-SOAV-BF-01;Vivino;Same notes as '21 vintage. Perfect with light BBQ fare, had with falafel burgers today, was glad I picked up 2 bottles as it proves again to be an easy drinker.
2024-11-16;;Levarìe 2024 - Soave;;;3.7;;MA-SOAV-BF-01;Vivino;Light, refreshing, with a green apple and guava note. It’s crisp and not too sweet, making it a great pick for those who prefer a fresh and zesty white wine.
2022-05-14;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Nice, fruity and fresh. Tasted good with today's starter which consisted of tuna puree in avocado. Tones of peach, grapefruit and lime. The wine is resonably priced 
2025-09-22;;Levarìe 2024 - Soave;;;3.6;;MA-SOAV-BF-01;Vivino;Yellow-pale color and medium plus acidity. Aromas of peach, lime, oregano and melon. On the palate, we can find grapefruit, melon with soft bitter touch. Good wine
2022-12-18;;Levarìe 2024 - Soave;;;3.8;;MA-SOAV-BF-01;Vivino;An easy drinking neutral style white wine. Good aroma of pear and tangerine. Dry, medium plus acidity, medium body, medium alcohol. Nice to pair octopus. 
2019-12-20;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Pale yellow in color. Pear, apple and citrus on the nose. Medium to high acidity. Light to medium body. Dry. Notes of more tree fruit and hints of citrus that lingers a bit. Good value.
2020-08-17;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Blend of Garganega and Trebbiano di Soave from Soave Classico region, Italy. Notes of wild flowers, apple, pineapple, pear and citrus. Light and fruity, easy drinking wine with medium plus acidity
2026-04-05;;Levarìe 2024 - Soave;;;3.7;;MA-SOAV-BF-01;Vivino;Had this simple Soave with the fish antipasti. Very average wine, mostly aromas of citrus pear and green apple with a high acidity that helped clean the palate before the Amarone!
2022-09-04;;Levarìe 2024 - Soave;;;3.2;;MA-SOAV-BF-01;Vivino;Chinese Dinner, steam fish, stir fry vegs.. Thought Masi would compliment well but its so so. Soft, mild acidity, lime , pear soft sweet but nothing amazing .. Just friendly 
2021-07-26;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;A quick holiday review. A light Soave, pale colored, citrus, grape fruit. Nice acidity, fresh. Enjoying in a fish restaurant in Borgarnes, Iceland. Price times 6 !, fish dish was priceless! 
2022-08-20;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Okay Soave. Medium yellow. On the nose peach, lemon, grapefruit. On the palate medium bodied, medium acidity, saline. Medium length, dry finish. Drank at Karolyn Court. Bought from CentralWorld.
2021-01-23;;Levarìe 2024 - Soave;;;3.5;;MA-SOAV-BF-01;Vivino;Pale lemon, apple pear medium intensity of blossoms, white each, lemon, wet stone, honey . It is youthful. Dry, high acidity, medium alcohol, medium minus body, medium intensity and medium finish
2024-08-02;;Levarìe 2024 - Soave;;;3.7;;MA-SOAV-BF-01;Vivino;Simple, easy, quite thin Soave, which is much better on the nose than on the palate. Red apple, peach, orange blossom, touch of chamomile, some waxy, stony minerality. Unripe apricot, apple on the palate, med+ acidity, med- body, a bit empty on the mid-palate, but the aftertaste is quite nice. Garganega gives it's melon/honey character also, especially on the nose...
